ticker,name_en,name_ko,filing_id,instrument_type,board_resolution_date,instrument_kind_ko,total_face_value_krw,coupon_rate_pct,maturity_rate_pct,maturity_date,strike_price_krw,strike_ratio_pct,strike_window_start,strike_window_end,refix_floor_price_krw,refix_floor_note,subscription_date,payment_date,private_placement
086820,"Bio Solution Co.,Ltd.",주식회사 바이오솔루션,20260805000524,CB,2021-07-28,무기명식 이권부 무보증 사모 전환사채,42000000000,0,4,2027-08-13,29644,100,2022-08-14,2027-08-05,20751,,2021-07-29,2021-08-13,private
305090,"Micro Digital Co., Ltd.",(주)마이크로디지탈,20210906000379,CB,2021-09-01,무기명식 이권부 무보증 사모 전환사채,12000000000,0,0,2026-09-17,26931,100,2022-09-17,2026-08-17,21545,,2021-09-03,2021-09-17,private
305090,"Micro Digital Co., Ltd.",(주)마이크로디지탈,20240318000738,CB,2024-03-18,무기명식 무보증 사모 전환사채,9000000000,0,2.5,2029-03-20,5370,100,2025-03-20,2029-02-20,3759,,2024-03-20,2024-03-20,private
305090,"Micro Digital Co., Ltd.",(주)마이크로디지탈,20250723000335,CB,2024-09-05,무기명식 무보증 사모전환사채,8500000000,0,2,2029-09-09,13844,100,2025-09-09,2029-08-09,9691,,2024-09-09,2024-09-09,private
305090,"Micro Digital Co., Ltd.",(주)마이크로디지탈,20250723000363,CB,2025-07-23,무기명식 이권부 무보증 무담보 사모 전환사채,16500000000,0,1,2030-07-31,10214,100,2026-07-31,2030-06-30,,,2025-07-31,2025-07-31,private
018700,"JOLSE CO.,LTD.",(주)졸스,20150925000499,CB,2015-09-25,무기명식 무보증 사모 전환사채,1500000000,0,5,2018-10-01,2425,100,2016-10-01,2018-09-01,,,2015-10-01,2015-10-01,private
018700,"JOLSE CO.,LTD.",(주)졸스,20180629000491,CB,2018-06-29,무기명식 무보증 사모 전환사채,1000000000,0,4,2021-07-09,2885,100,2019-07-09,2021-06-09,,,2018-07-03,2018-07-09,private
018700,"JOLSE CO.,LTD.",(주)졸스,20201214000282,CB,2020-12-14,무기명식 무보증 사모 전환사채,5000000000,0,4,2023-12-15,3370,100,2021-12-15,2023-11-15,2359,,2020-12-14,2020-12-15,private
018700,"JOLSE CO.,LTD.",(주)졸스,20230526000721,CB,2023-05-26,무기명식 무보증 사모 전환사채,2000000000,0,5,2026-05-31,2390,100,2024-05-31,2026-04-30,1675,,2023-05-30,2023-05-31,private
018700,"JOLSE CO.,LTD.",(주)졸스,20231208000404,CB,2023-12-08,무기명식 무보증 사모 전환사채,3000000000,0,5,2026-12-11,1880,100,2024-12-11,2025-11-10,1320,,2023-12-08,2023-12-11,private
018700,"JOLSE CO.,LTD.",(주)졸스,20250527000384,CB,2025-05-27,무기명식 무보증 사모 전환사채,1200000000,,5.5,2028-05-29,1000,100,2026-05-29,2028-04-29,1000,,2025-05-27,2025-05-29,private
018700,"JOLSE CO.,LTD.",(주)졸스,20260720000333,CB,2026-07-20,"무기명식 무보증 
사모 전환사채",2000000000,,1,2029-07-29,1216,100,2027-07-29,2029-06-29,1000,,2026-07-29,2026-07-29,private
018700,"JOLSE CO.,LTD.",(주)졸스,20250602000964,EB,2025-06-02,무기명식 이권부 무보증 교환사채,600000000,0,5,2028-06-05,1000,100,2025-07-05,2028-05-05,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-06-02,2025-06-05,private
138080,"OE Solutions Co., Ltd.",(주)오이솔루션,20240709000442,CB,2024-07-09,"무기
명식 이권부 무보증 사모 전환사채",25000000000,0,1,2029-07-11,12508,100,2025-07-11,2029-06-11,10007,,2024-07-11,2024-07-11,private
384470,"Coreline Soft Co., Ltd",주식회사 코어라인소프트,20240402003067,CB,2024-04-02,무기명식 이권부 무보증 사모 전환사채,18000000000,0,4,2029-04-04,16672,100,2025-04-04,2029-03-04,,,2024-04-04,2024-04-04,private
384470,"Coreline Soft Co., Ltd",주식회사 코어라인소프트,20260212001671,CB,2026-02-12,무기명식 이권부 무보증 사모 전환사채,12500000000,0,4,2031-02-20,4100,100,2027-02-20,2031-01-20,,,2026-02-20,2026-02-20,private
394800,3billion Inc.,(주)쓰리빌리언,20260423000749,CB,2026-04-23,무기명식 이권부 무보증 사모 전환사채,12500000000,0,0,2031-05-13,12501,100,2027-05-13,2031-04-13,8751,,2026-05-13,2026-05-13,private
180060,"Topsun co.,Ltd",(주)탑선,20190222001727,CB,2018-05-17,기명식무보증 사모전환사채,1060000000,0,3,2023-05-21,10000,100,2019-05-22,2023-05-20,,,2018-05-17,2018-05-21,private
180060,"Topsun co.,Ltd",(주)탑선,20260826000370,CB,2022-05-30,무기명식 이권부 무보증 사모전환사채,87143580000,0,3,2026-12-28,20000,100,2023-06-29,2026-11-28,,,2022-05-30,2022-06-28,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20181106000373,CB,2018-06-01,무기명식 이권부 무보증 사모 전환사채,6600000000,0,1,2021-11-06,3329,100,2019-11-06,2021-10-06,,,2018-11-06,2018-11-06,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20190521000459,CB,2018-02-22,무기명식 이권부 무보증 사모 전환사채,6000000000,1,4,2022-05-22,3034,100,2020-05-22,2022-04-22,,,2019-05-21,2019-05-22,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20161214000407,CB,2016-12-14,무기명식 이권부 무보증 사모 전환사채,7000000000,0,1,2019-12-20,2165,100,2017-12-20,2019-11-20,,,2016-12-16,2016-12-20,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20210603000303,CB,2021-06-02,"무기명식 이권부 무
보증 사모 전환사채",20000000000,3,5,2024-06-04,1395,100,2022-06-04,2024-05-04,500,,2021-06-02,2021-06-04,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20220426000523,CB,2021-11-30,무기명식 이권부 무보증 사모 전환사채,5000000000,3,5,2025-04-20,1023,100,2023-04-20,2025-03-20,500,,2021-11-30,2022-04-20,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20230814003171,CB,,,,,,,,,,,,,,,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20230814003173,CB,,,,0,8,,,,,,,,,,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20201020000274,CB,2020-09-21,무기명식 이권부 무보증 사모 전환사채,4000000000,1,3,2023-10-20,1944,100,2021-10-20,2023-09-20,500,,2020-09-21,2020-10-20,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20221229000234,CB,2022-12-27,무기명식 이권부 무보증 사모 전환사채,22500000000,1.5,8,2025-12-29,3571,100,2023-12-29,2025-11-29,500,,2022-12-27,2022-12-29,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20200810000247,CB,2018-02-22,무기명식 이권부 무보증 사모 전환사채,9996000000,0,0,2023-07-08,1356,100,2021-07-08,2023-06-08,500,,2020-06-01,2020-07-08,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20200828001379,CB,2020-08-05,무기명식 이권부 무보증 사모 전환사채,7100000000,0,0,2023-08-28,1192,100,2021-08-28,2023-07-28,500,,2020-08-05,2020-08-28,private
054180,"MEDICOX Co., Ltd.",(주)메디콕스,20241126000754,CB,2024-03-07,무기명식 이권부 무보증 사모 전환사채,3000000000,0,0,2027-11-26,500,100,2025-11-26,2027-10-26,500,,2024-11-26,2024-11-26,private
033230,"INSUNG INFORMATION CO., LTD",(주)인성정보,20151118000088,CB,2015-11-18,무기명식 이권부 무보증 사모 전환사채,12000000000,0,2,2020-11-19,4410,100,2016-11-19,2020-10-19,,,2015-11-19,2015-11-19,private
033230,"INSUNG INFORMATION CO., LTD",(주)인성정보,20151125000315,CB,2015-11-25,무기명식 이권부 무보증 사모 전환사채,3000000000,0,2,2020-11-26,4595,100,2016-11-26,2020-10-26,,,2015-11-26,2015-11-26,private
033230,"INSUNG INFORMATION CO., LTD",(주)인성정보,20180831001756,CB,2018-08-31,무기명식 이권부 무보증 사모 전환사채,5000000000,0,3,2023-09-04,4110,100,2019-09-04,2023-08-04,,,2018-09-04,2018-09-04,private
033230,"INSUNG INFORMATION CO., LTD",(주)인성정보,20191114002189,CB,2019-11-14,무기명식 이권부 무보증 사모 전환사채,6000000000,1,4,2024-11-15,2250,100,2020-11-15,2024-10-15,,,2019-11-15,2019-11-15,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20180628000250,CB,2018-05-14,무기명식 무보증 사모 전환사채.,11000000000,2,4,2021-07-02,2083,100,2019-07-02,2021-06-02,,,2018-05-14,2018-07-02,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20180323000938,CB,2018-02-20,무기명식 무보증 사모 전환사채.,1500000000,2,4,2021-03-26,1333,100,2019-03-26,2021-02-26,,,2018-02-20,2018-03-26,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20181002000112,CB,2018-05-15,무기명식 무보증 사모 전환사채.,12700000000,2,4,2021-10-05,2043,100,2019-10-05,2021-09-05,,,2018-05-15,2018-10-05,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20180327000361,CB,2018-02-20,무기명식 무보증 사모 전환사채.,1300000000,2,4,2021-03-28,1333,100,2019-03-28,2021-02-28,,,2018-02-20,2018-03-28,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20161005000299,CB,2016-09-20,무기명식 무보증 사모 전환사채.,10000000000,2,4,2019-10-06,7635,100,2017-10-06,2019-09-06,,,2016-09-20,2016-10-06,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20161012000210,CB,2016-09-20,무기명식 무보증 사모 전환사채.,10000000000,2,4,2019-10-13,7635,100,2017-10-13,2019-09-13,,,2016-09-20,2016-10-13,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20160511002102,CB,2016-04-27,무기명식 무보증 사모 전환사채,6200000000,2,4,2019-05-12,7786,100,2017-05-12,2019-04-11,,,2016-05-11,2016-05-12,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20160513002734,CB,2016-04-27,무기명식 무보증 사모 전환사채,2000000000,0,3,2019-05-17,7729,100,2017-05-17,2019-04-16,,,2016-04-27,2016-05-17,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20160513002774,CB,2016-04-27,무기명식 무보증 사모 전환사채,2400000000,0,3,2019-05-24,7729,100,2017-05-24,2019-04-23,,,2016-04-27,2016-05-24,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20160513002817,CB,2016-04-27,무기명식 무보증 사모 전환사채,3000000000,0,3,2019-05-31,7729,100,2017-05-31,2019-04-30,,,2016-04-27,2016-05-31,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20160620000324,CB,2016-06-20,무기명식 무보증 사모 전환사채.,7000000000,2,4,2019-06-30,7181,100,2017-06-30,2019-05-29,,,2016-06-20,2016-06-30,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20200506000286,CB,2020-05-06,무기명식 무보증 사모 전환사채,6000000000,2,4,2023-05-22,1494,100,2021-05-22,2023-04-22,,,2020-05-06,2020-05-22,private
097780,"Eco Volt Co.,Ltd.",에코볼트(주),20200526000255,CB,2020-05-06,무기명식 무보증 사모 전환사채,6000000000,2,4,2023-05-29,1494,100,2021-05-29,2023-04-29,,,2020-05-06,2020-05-29,private
307180,"IL CO.,LTD.",(주)아이엘,20210804000254,CB,2021-08-03,무기명식 이권부 무보증 사모 전환사채,5000000000,0,2,2024-08-05,3758,100,2022-08-05,2024-07-05,2631,,2021-08-05,2021-08-05,private
307180,"IL CO.,LTD.",(주)아이엘,20211008000315,CB,2021-10-06,무기명식 이권부 무보증 사모 전환사채,10000000000,2,5,2024-10-08,4065,100,2022-10-08,2024-09-08,2846,,2021-10-06,2021-10-08,private
307180,"IL CO.,LTD.",(주)아이엘,20201104000281,CB,2020-11-04,무기명식 이권부 무보증 사모 전환사채,6000000000,0,2,2023-11-05,3212,100,2021-11-05,2023-10-05,2249,,2020-11-05,2020-11-05,private
307180,"IL CO.,LTD.",(주)아이엘,20230918000315,CB,2023-09-18,무기명식 이권부 무보증 사모 전환사채,20000000000,0,3.5,2026-09-20,3562,100,2024-09-20,2026-08-20,2672,,2023-09-20,2023-09-20,private
307180,"IL CO.,LTD.",(주)아이엘,20240910000337,CB,2024-09-09,무기명식 이권부 무보증 사모 전환사채,7500000000,0,2,2027-09-11,3397,100,2025-09-11,2027-08-11,2378,,2024-09-11,2024-09-11,private
307180,"IL CO.,LTD.",(주)아이엘,20251023000367,CB,2025-10-23,무기명식 이권부 무보증 사모 전환사채,9000000000,2,6,2028-10-31,2691,100,2026-10-31,2028-09-30,1884,,2025-10-23,2025-10-31,private
307180,"IL CO.,LTD.",(주)아이엘,20260529001709,CB,2026-05-29,무기명식 무보증 사모 전환사채,17200000000,0,0,2031-06-08,8467,100,2027-06-08,2031-05-08,6774,,2026-06-08,2026-06-08,private
362320,"CHUNGDAMGLOBAL Co., Ltd.",주식회사 청담글로벌,20240705000510,CB,2024-07-05,무기명식 무이권부 무보증 사모 전환사채,20000000000,0,3,2027-07-09,12846,100,2026-01-09,2027-06-09,,,2024-07-09,2024-07-09,private
362320,"CHUNGDAMGLOBAL Co., Ltd.",주식회사 청담글로벌,20260204000472,BW,2026-02-04,무기명식 무보증 비분리형 사모 신주인수권부사채,32800000000,0,4,2029-02-12,6951,100,2028-02-12,2029-01-12,,,2026-02-12,2026-02-12,private
362320,"CHUNGDAMGLOBAL Co., Ltd.",주식회사 청담글로벌,20251210000151,EB,2025-12-05,무기명식 무이권부 무보증 사모 교환사채,6660972649,0,0,2030-12-15,8297,100,2026-01-15,2030-11-15,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-12-15,2025-12-15,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20151020000177,CB,2015-10-20,무기명식 무보증 국내 사모 전환사채,2000000000,2,2,2018-10-21,14700,100,2016-10-21,2018-09-20,,,2015-10-21,2015-10-21,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20151103000282,CB,2015-11-03,무기명식 무보증 국내 사모 전환사채,2550000000,4,4,2018-11-04,15055,100,2016-11-04,2018-10-03,,,2015-11-04,2015-11-04,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20151015000249,CB,2015-10-15,무기명식 무보증 국내 사모 전환사채,1500000000,2,2,2018-10-16,11300,100,2016-10-16,2018-09-15,,,2015-10-16,2015-10-16,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20150901000330,CB,2015-08-31,국내 무기명식 무보증 사모 전환사채,3000000000,4,4,2018-09-01,6579,100,2016-09-01,2018-08-01,,,2015-09-01,2015-09-01,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20150810000001,CB,2015-08-07,국내 무기명식 무보증 사모 전환사채,1500000000,0,0,2018-08-07,6562,100,2016-08-07,2018-07-30,,,2015-08-07,2015-08-07,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20180523000235,CB,2018-04-03,무기명식 무보증 국내 사모 전환사채,15000000000,1,2,2021-04-04,3465,100,2019-04-04,2021-03-04,,,2018-04-04,2018-04-04,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20160630000575,CB,2016-06-30,무기명식 무보증 이권부 국내 사모 전환사채,3500000000,2,4,2019-07-01,2795,100,2017-07-01,2019-05-31,,,2016-07-01,2016-07-01,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20160201000146,CB,2016-02-01,무기명식 무보증 이권부 국내 사모 전환사채,500000000,0,2,2019-02-01,6041,100,2017-02-01,2018-12-31,,,2016-02-01,2016-02-01,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20170504000403,CB,2017-05-02,무기명식 무보증 국내 사모 전환사채,12000000000,0,2,2020-06-15,1476,100,2018-06-15,2020-05-14,,,2017-05-08,2017-06-15,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20160304000390,CB,2016-03-03,무기명식 무보증 이권부 국내 사모 전환사채,2000000000,3,3,2019-03-04,4115,100,2017-03-04,2019-02-03,,,2016-03-04,2016-03-04,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20170825000266,CB,2017-08-25,무기명식 무보증 국내 사모 전환사채,6000000000,2,4,2020-08-28,2714,100,2018-08-28,2020-07-27,,,2017-08-28,2017-08-28,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20211222000323,CB,2021-07-14,무기명식 무보증 이권부 사모 전환사채,6000000000,2,4,2024-07-21,3218,100,2022-07-21,2024-06-20,500,,2021-07-21,2021-07-21,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20220930000315,CB,2022-09-30,,,,,,,,,,,,,,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20230227007011,CB,2023-02-24,무기명식 무보증 국내 사모 전환사채,25000000000,0,1,2026-04-11,1848,100,2024-04-11,2026-03-11,,,2023-02-24,2023-04-11,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20250207000681,CB,,,,,,,,,,,,,,,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20250207000685,CB,,,,,,,,,,,,,,,private
064090,InkredibleBuzz Inc.,(주)인크레더블버즈,20250207000686,CB,,,,,,,,,,,,,,,private
261780,ARIBIOLAB,(주)아리바이오랩,20231115000399,CB,2023-11-15,무기명식 이권부 무보증 사모 전환사채,10000000000,0,3,2028-11-17,5470,100,2024-11-17,2028-10-17,,,2023-11-17,2023-11-17,private
261780,ARIBIOLAB,(주)아리바이오랩,20240904000386,CB,2024-09-04,무기명식 이권부 무보증 사모 전환사채,10000000000,0,3,2029-09-05,4622,100,2025-09-05,2029-08-05,,,2024-09-05,2024-09-05,private
261780,ARIBIOLAB,(주)아리바이오랩,20260605000576,CB,2026-05-14,무기명식 이권부 무보증 사모 전환사채,4000000000,2,8,2029-06-05,3210,100,2027-06-05,2029-05-05,2247,,2026-05-14,2026-06-05,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20151014000161,CB,2015-10-14,무기명식 이권부 무보증 사모 전환사채,1000000000,6,6,2018-10-15,1788,100,2016-10-15,2018-09-15,,,2015-10-15,2015-10-15,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20150903000261,CB,2015-08-24,무기명식 이권부 무보증 사모 전환사채,1501000000,4,4,2018-09-03,1788,100,2016-09-03,2018-08-03,,,2015-09-03,2015-09-03,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20181121000303,CB,2018-11-21,무기명식 이권부 무보증 사모 전환사채,2000000000,0,2,2021-11-23,1493,100,2019-11-23,2021-10-23,,,2018-11-23,2018-11-23,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20180611000408,CB,2018-06-11,무기명식 이권부 무보증 사모 전환사채,5000000000,0,0,2021-06-12,1683,100,2019-06-12,2021-05-12,,,2018-06-12,2018-06-12,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20170327000334,CB,2017-03-27,무기명식 이권부 무보증 사모 전환사채,2000000000,2,4,2020-03-29,1652,100,2018-03-29,2020-02-29,,,2017-03-29,2017-03-29,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20160928000110,CB,2016-09-28,무기명식 이권부 무보증 사모 전환사채,3800000000,2,6,2019-09-29,1788,100,2017-09-29,2019-08-29,,,2016-09-29,2016-09-29,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20170619000290,CB,2017-06-19,무기명식 이권부 무보증 사모 전환사채,5000000000,1,4.5,2020-06-20,1598,100,2018-06-20,2020-05-20,,,2017-06-20,2017-06-20,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20160622000361,CB,2016-06-22,무기명식 이권부 무보증 사모 전환사채,4100000000,10,10,2019-06-24,1788,100,2017-06-24,2019-05-24,,,2016-06-24,2016-06-24,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20210208000634,CB,2021-02-08,무기명식 이권부 무보증 사모 전환사채,10000000000,0,0,2025-02-10,1495,100,2022-02-10,2025-01-10,1047,,2021-02-10,2021-02-10,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20200908000331,CB,2020-09-08,무기명식 이권부 무보증 사모 전환사채,23000000000,0,0,2024-09-09,1363,100,2021-09-09,2024-08-09,955,,2020-09-09,2020-09-09,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20250908000117,CB,2025-09-08,기명식 무이권부 무보증 사모 전환사채,6120000000,0,3,2028-09-16,1656,100,2026-09-16,2028-08-16,,,2025-09-16,2025-09-16,private
011330,"UNICHEM CO.,LTD",(주)유니켐,20230116000187,BW,2022-12-27,"무기명식 이권부 무보증
공모 신주인수권부사채",20000000000,3,5,2026-01-25,1174,100,2023-02-25,2025-12-25,822,,2023-01-18,2023-01-25,public
011330,"UNICHEM CO.,LTD",(주)유니켐,20251103000117,BW,2025-10-02,"무기명식 이권부 무보증 
공모 분리형 신주인수권부사채",30000000000,3,5,2028-11-10,1305,100,2025-12-10,2028-10-10,914,,2025-11-05,2025-11-10,public
