ticker,name_en,name_ko,filing_id,filed_on,person_name,is_registered_officer,title,relationship,shares_held,shares_change,stake_pct,stake_change_pct
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20250811000480,2025-08-11,안경애,unregistered,상무보,-,528,528,0.01,0.01
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000354,2026-01-22,김현주,unregistered,상무,-,18160,100,0.22,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000369,2026-01-22,방영일,unregistered,상무,-,15820,100,0.19,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000381,2026-01-22,배영화,unregistered,상무보,-,31260,100,0.38,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000342,2026-01-22,김진영,unregistered,상무,-,3480,100,0.04,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000329,2026-01-22,김응주,unregistered,상무,-,100,100,0,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000324,2026-01-22,권기석,unregistered,상무보,-,100,100,0,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000321,2026-01-22,강신재,unregistered,상무,-,8020,100,0.1,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000231,2026-01-22,강성원,unregistered,상무,-,100,100,0,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000393,2026-01-22,송기연,unregistered,상무보,-,9060,100,0.11,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000396,2026-01-22,신국철,unregistered,상무보,-,10349,100,0.13,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000401,2026-01-22,심영근,unregistered,상무,-,100,100,0,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000404,2026-01-22,안경애,unregistered,상무보,-,628,100,0.01,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000411,2026-01-22,안상규,unregistered,전무,-,5240,100,0.06,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000417,2026-01-22,이상호,unregistered,상무,-,100,100,0,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000425,2026-01-22,임승환,unregistered,상무보,-,33227,100,0.41,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000428,2026-01-22,정순근,unregistered,상무보,-,100,100,0,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000437,2026-01-22,정종근,unregistered,상무보,-,100,100,0,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000442,2026-01-22,최명철,unregistered,상무,-,25600,100,0.31,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000443,2026-01-22,호웅기,unregistered,전무,-,100,100,0,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000447,2026-01-22,홍기화,unregistered,상무,-,31620,100,0.39,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260122000487,2026-01-22,주덕중,unregistered,상무보,-,8680,100,0.11,0
060850,"YoungLimWon SoftLab. Co., Ltd.",(주)영림원소프트랩,20260618000015,2026-06-18,주덕중,unregistered,상무,-,8844,164,0.11,0
382840,"Onejoon Co., Ltd.",주식회사 원준,20241018000328,2024-10-18,박전용,unregistered,전무,-,10000,10000,0.07,0.07
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20241008000530,2024-10-08,국민연금공단,,-,10%이상주주,1274666,204033,11.94,1.92
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20250107000522,2025-01-07,국민연금공단,,-,10%이상주주,1356033,81367,12.7,0.76
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20250402003609,2025-04-02,국민연금공단,,-,10%이상주주,1279014,-77019,11.98,-0.72
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20250528000071,2025-05-28,국민연금공단,,-,10%이상주주,1063352,-215662,9.96,-2.02
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20250530000897,2025-05-30,국민연금공단,,-,10%이상주주,1094189,1094189,10.25,10.25
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20250703000394,2025-07-03,국민연금공단,,-,10%이상주주,1164328,70139,10.9,0.65
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20251001000450,2025-10-01,국민연금공단,,-,10%이상주주,1274045,109717,11.93,1.03
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20260105000315,2026-01-05,국민연금공단,,-,10%이상주주,1280365,6320,11.99,0.06
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20260402002223,2026-04-02,국민연금공단,,-,10%이상주주,1337645,57280,12.52,0.53
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20260702000372,2026-07-02,국민연금공단,,-,10%이상주주,1374650,37005,12.87,0.35
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20260821000514,2026-08-21,조항의,unregistered,이사,-,0,-3000,0,-0.03
241710,"COSMECCA KOREA CO., LTD.",(주)코스메카코리아,20260828001407,2026-08-28,차영권,unregistered,상무이사,-,0,-2050,0,-0.02
109740,"DSK Co.,Ltd.",(주)디에스케이,20250901000466,2025-09-01,송정의,unregistered,전무이사,-,0,-20000,0,-0.1
013520,"Hwaseung Corporation CO., LTD ",(주)화승코퍼레이션,20250310000927,2025-03-10,현지호,registered,부회장,10%이상주주,20237275,2500000,40.43,4.99
013520,"Hwaseung Corporation CO., LTD ",(주)화승코퍼레이션,20250818000190,2025-08-18,현지호,registered,부회장,10%이상주주,17727275,-2510000,35.42,-5.01
066830,GENOTECH CORP.,(주)제노텍,20250331000541,2025-03-31,백승우,registered,사내이사,-,0,-16800,0,-0.3
066830,GENOTECH CORP.,(주)제노텍,20260205000240,2026-02-05,이인재,unregistered,이사,-,10500,10500,0.19,0.19
108490,ROBOTIS,(주)로보티즈,20250204000609,2025-02-04,최대성,unregistered,부사장,-,17000,5000,0.12,0.02
108490,ROBOTIS,(주)로보티즈,20250207000187,2025-02-07,김병수,registered,대표이사,10%이상주주,3387146,-124744,25.49,-1.26
108490,ROBOTIS,(주)로보티즈,20250207000191,2025-02-07,임광은,registered,부사장,-,15000,-3000,0.11,-0.03
108490,ROBOTIS,(주)로보티즈,20250207000192,2025-02-07,김세형,unregistered,마스터,-,1000,1000,0,0
108490,ROBOTIS,(주)로보티즈,20250225003471,2025-02-25,최대성,unregistered,부사장,-,12000,-5000,0.09,-0.03
108490,ROBOTIS,(주)로보티즈,20250318000452,2025-03-18,김세형,unregistered,마스터,-,0,-1000,0,0
108490,ROBOTIS,(주)로보티즈,20250404003554,2025-04-04,주진택,unregistered,이사,-,380,380,0,0
108490,ROBOTIS,(주)로보티즈,20250404003660,2025-04-04,남형철,unregistered,이사,-,8525,8525,0.06,0.06
108490,ROBOTIS,(주)로보티즈,20250701000421,2025-07-01,최대성,unregistered,부사장,-,4000,-8000,0.03,-0.06
108490,ROBOTIS,(주)로보티즈,20251027000232,2025-10-27,김병수,registered,대표이사,10%이상주주,3474620,87474,25.96,0.47
108490,ROBOTIS,(주)로보티즈,20251027000244,2025-10-27,임광은,registered,부사장,-,15387,387,0.12,0.01
108490,ROBOTIS,(주)로보티즈,20251121000343,2025-11-21,김병수,registered,대표이사,10%이상주주,3474620,0,23.72,-2.24
108490,ROBOTIS,(주)로보티즈,20251121000364,2025-11-21,남형철,unregistered,이사,-,8525,0,0.06,0
108490,ROBOTIS,(주)로보티즈,20251121000352,2025-11-21,임광은,registered,부사장,-,15387,0,0.11,-0.01
108490,ROBOTIS,(주)로보티즈,20260130000514,2026-01-30,임광은,registered,부사장,-,15387,0,0.1,-0.01
108490,ROBOTIS,(주)로보티즈,20260130000521,2026-01-30,남형철,unregistered,부사장,-,7405,-2000,0.05,-0.01
108490,ROBOTIS,(주)로보티즈,20260130000532,2026-01-30,표윤석,unregistered,부사장,-,0,0,0,0
108490,ROBOTIS,(주)로보티즈,20260130000540,2026-01-30,김승주,unregistered,이사,-,0,0,0,0
108490,ROBOTIS,(주)로보티즈,20260409002527,2026-04-09,김세형,unregistered,마스터,-,1000,1000,0,0
108490,ROBOTIS,(주)로보티즈,20260504000198,2026-05-04,김세형,unregistered,마스터,-,600,-400,0,0
108490,ROBOTIS,(주)로보티즈,20260605000659,2026-06-05,김세형,unregistered,마스터,-,1400,800,0,0
108490,ROBOTIS,(주)로보티즈,20260714000227,2026-07-14,김세형,unregistered,마스터,-,1220,-180,0,0
108490,ROBOTIS,(주)로보티즈,20260810000614,2026-08-10,남형철,unregistered,부사장,-,11405,4000,0.08,0.03
108490,ROBOTIS,(주)로보티즈,20260908000413,2026-09-08,김병수,registered,대표이사,10%이상주주,3108095,-366525,21.19,-2.53
005820,WONLIM CORPORATION,(주)원림,20241209000141,2024-12-09,류헌열,registered,이사,-,1000,1000,0.04,0.04
005820,WONLIM CORPORATION,(주)원림,20260824000332,2026-08-24,신성엽,registered,대표이사,사실상지배주주,606546,-360000,26.39,-15.67
019180,THN CORPORATION,(주)티에이치엔,20250403001924,2025-04-03,박노하,registered,사외이사,-,0,-2000,0,-0.01
019180,THN CORPORATION,(주)티에이치엔,20250708000033,2025-07-08,함현욱,unregistered,이사,-,6874,6874,0.04,0.04
019180,THN CORPORATION,(주)티에이치엔,20260114000239,2026-01-14,채철,unregistered,명예회장,사실상지배주주,0,-3686920,0,-20.48
019180,THN CORPORATION,(주)티에이치엔,20260114000264,2026-01-14,채승훈,registered,대표이사 사장,사실상지배주주,3904720,3686920,21.69,20.48
019180,THN CORPORATION,(주)티에이치엔,20260224004015,2026-02-24,채승훈,registered,대표이사 사장,사실상지배주주,3014720,-890000,16.75,-4.94
019180,THN CORPORATION,(주)티에이치엔,20260320001260,2026-03-20,채승훈,registered,대표이사 사장,사실상지배주주,2887720,-127000,16.04,-0.71
042000,Cafe24 Corp.,카페24(주),20241224000545,2024-12-24,오정혁,unregistered,이사,-,3440,400,0.01,0
042000,Cafe24 Corp.,카페24(주),20250514000963,2025-05-14,최용준,registered,이사,-,5340,100,0.02,0
042000,Cafe24 Corp.,카페24(주),20250813001205,2025-08-13,최용준,registered,이사,-,5490,150,0.02,0
042000,Cafe24 Corp.,카페24(주),20251113000992,2025-11-13,최용준,registered,이사,-,5590,100,0.02,0
042000,Cafe24 Corp.,카페24(주),20251216000311,2025-12-16,오정혁,unregistered,이사,-,3860,420,0.02,0.01
042000,Cafe24 Corp.,카페24(주),20251229000630,2025-12-29,최용준,registered,이사,-,5690,100,0.02,0
042000,Cafe24 Corp.,카페24(주),20260106000401,2026-01-06,김선태,unregistered,이사,-,2600,500,0.01,0
042000,Cafe24 Corp.,카페24(주),20260309001699,2026-03-09,최용준,registered,이사,-,5890,200,0.02,0
042000,Cafe24 Corp.,카페24(주),20260309001708,2026-03-09,김선태,unregistered,이사,-,3000,400,0.01,0
042000,Cafe24 Corp.,카페24(주),20260330001357,2026-03-30,김재은,unregistered,이사,-,340,340,0,0
065950,Welcron Company Limited,(주)웰크론,20241204000270,2024-12-04,신정재,registered,사장,-,395434,14222,1.4,0.05
065950,Welcron Company Limited,(주)웰크론,20250103000457,2025-01-03,신정재,registered,사장,-,412614,17180,1.46,0.06
065950,Welcron Company Limited,(주)웰크론,20250327001036,2025-03-27,이광규,registered,상무,-,1000,1000,0,0
065950,Welcron Company Limited,(주)웰크론,20250409002595,2025-04-09,이광규,registered,상무,-,10000,9000,0.04,0.04
065950,Welcron Company Limited,(주)웰크론,20250411002439,2025-04-11,신정재,registered,사장,-,432526,19912,1.53,0.07
065950,Welcron Company Limited,(주)웰크론,20251024000483,2025-10-24,이광규,registered,상무,-,0,-10000,0,-0.04
065950,Welcron Company Limited,(주)웰크론,20251127001283,2025-11-27,신정재,registered,사장,-,444026,11500,1.57,0.04
065950,Welcron Company Limited,(주)웰크론,20251210000399,2025-12-10,위성일,unregistered,상무,-,10000,10000,0.04,0.04
065950,Welcron Company Limited,(주)웰크론,20251210000424,2025-12-10,정성식,registered,부사장,-,20000,10000,0.07,0.03
065950,Welcron Company Limited,(주)웰크론,20260108000431,2026-01-08,이고은,unregistered,이사,-,120980,120980,0.43,0.43
065950,Welcron Company Limited,(주)웰크론,20260113000630,2026-01-13,신정재,registered,사장,-,461911,17885,1.64,0.07
065950,Welcron Company Limited,(주)웰크론,20260310002740,2026-03-10,신정재,registered,사장,-,480171,18260,1.7,0.06
065950,Welcron Company Limited,(주)웰크론,20260402003199,2026-04-02,웰크론헬스케어,,-,사실상지배주주,518997,518997,1.84,1.84
065950,Welcron Company Limited,(주)웰크론,20260617000386,2026-06-17,신정재,registered,사장,-,505371,25200,1.79,0.09
065950,Welcron Company Limited,(주)웰크론,20260617000388,2026-06-17,정성식,registered,부사장,-,47979,27979,0.17,0.1
065950,Welcron Company Limited,(주)웰크론,20260617000395,2026-06-17,웰크론헬스케어,,-,사실상지배주주,626420,107423,2.22,0.38
065950,Welcron Company Limited,(주)웰크론,20260626000729,2026-06-26,웰크론헬스케어,,-,사실상지배주주,762496,136076,2.7,0.48
065950,Welcron Company Limited,(주)웰크론,20260630000786,2026-06-30,신정재,registered,사장,-,523271,17900,1.85,0.06
065950,Welcron Company Limited,(주)웰크론,20260708000428,2026-07-08,신정재,registered,사장,-,543371,20100,1.92,0.07
065950,Welcron Company Limited,(주)웰크론,20260804000422,2026-08-04,웰크론헬스케어,,-,사실상지배주주,800496,38000,2.84,0.14
065950,Welcron Company Limited,(주)웰크론,20260807000773,2026-08-07,정성식,registered,부사장,-,79648,31669,0.28,0.11
065950,Welcron Company Limited,(주)웰크론,20260810000547,2026-08-10,신정재,registered,사장,-,588572,45201,2.08,0.16
065950,Welcron Company Limited,(주)웰크론,20260814003404,2026-08-14,이영규,registered,회장,10%이상주주,4368007,11737,15.47,-2.05
065950,Welcron Company Limited,(주)웰크론,20260828001605,2026-08-28,송영섭,registered,감사,-,60000,30000,0.21,0.1
361570,RBW Inc.,주식회사 알비더블유,20240910000166,2024-09-10,김진우,registered,대표이사,사실상지배주주,5111119,86759,17.78,0.23
361570,RBW Inc.,주식회사 알비더블유,20241114001440,2024-11-14,김진우,registered,대표이사,사실상지배주주,5170746,59627,17.99,0.21
361570,RBW Inc.,주식회사 알비더블유,20250829001872,2025-08-29,김진우,registered,대표이사,사실상지배주주,6288446,1117700,21.88,3.89
361570,RBW Inc.,주식회사 알비더블유,20260210000316,2026-02-10,김진우,registered,대표이사,사실상지배주주,6462020,173574,22.48,0.6
361570,RBW Inc.,주식회사 알비더블유,20260210000320,2026-02-10,김도훈,registered,대표이사,10%이상주주,4291144,50119,14.93,0.12
361570,RBW Inc.,주식회사 알비더블유,20260223000908,2026-02-23,김진우,registered,대표이사,사실상지배주주,6490590,28570,22.58,0.1
361570,RBW Inc.,주식회사 알비더블유,20260310002495,2026-03-10,김진우,registered,대표이사,사실상지배주주,6505483,14893,22.63,0.05
361570,RBW Inc.,주식회사 알비더블유,20260512000202,2026-05-12,김진우,registered,대표이사,사실상지배주주,6533459,27976,22.73,0.1
361570,RBW Inc.,주식회사 알비더블유,20260520000129,2026-05-20,김도훈,registered,대표이사,10%이상주주,4344144,53000,15.11,0.18
361570,RBW Inc.,주식회사 알비더블유,20260604000620,2026-06-04,김진우,registered,대표이사,사실상지배주주,6592094,58635,22.93,0.2
361570,RBW Inc.,주식회사 알비더블유,20260724000328,2026-07-24,김진우,registered,대표이사,사실상지배주주,6597897,5803,22.95,0.02
322970,"Moogene Medi Co., Ltd.",주식회사 무진메디,20250106000062,2025-01-06,김진현,unregistered,이사,-,6075,6075,0.05,0.05
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20240910000152,2024-09-10,코람코자산운용,,-,10%이상주주,6145437,-130000,11.95,-0.25
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20241010000160,2024-10-10,코람코자산운용,,-,10%이상주주,6115437,-30000,11.89,-0.06
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20241010000592,2024-10-10,이지스자산운용,,-,10%이상주주,7640973,27013,14.85,0.05
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20241111000073,2024-11-11,코람코자산운용,,-,10%이상주주,6107437,-8000,11.87,-0.02
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20241210000016,2024-12-10,코람코자산운용,,-,10%이상주주,6167437,60000,11.99,0.12
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20250109000186,2025-01-09,이지스자산운용,,-,10%이상주주,8352499,711526,16.24,1.39
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20250110000168,2025-01-10,코람코자산운용,,-,10%이상주주,6147437,-20000,11.95,-0.04
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20250410001317,2025-04-10,코람코자산운용,,-,10%이상주주,6127837,-19600,11.91,-0.04
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20250410001376,2025-04-10,이지스자산운용,,-,10%이상주주,8556942,204443,16.63,0.39
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20250610000453,2025-06-11,코람코자산운용,,-,10%이상주주,6025489,-102348,11.71,-0.2
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20250710000103,2025-07-10,이지스자산운용,,-,10%이상주주,7552808,-1004134,14.68,-1.95
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20250710000433,2025-07-10,코람코자산운용,,-,10%이상주주,5384586,-640903,10.47,-1.24
334890,"IGIS Value Plus REIT Co., Ltd.",주식회사 이지스밸류플러스위탁관리부동산투자회사,20250808000363,2025-08-08,코람코자산운용,,-,10%이상주주,5310586,-74000,10.32,-0.15
